"","x"
"6940","quinol monooxygenase (menaquinol 8)"
"6941","RXN0-1402.c"
"6942","ribose 5-phosphate phosphatase"
"6943","rhamnosyltransferase I (LPS core biosynthesis)"
"6944","D-ribose transport via ABC system (periplasm)"
"6945","L-rhamnose transport via proton symport (periplasm)"
"6946","ribonucleoside-diphosphate reductase (ADP) (glutaredoxin)"
"6947","ribonucleoside-diphosphate reductase (GDP) (glutaredoxin)"
"6948","ribonucleoside-diphosphate reductase (CDP) (glutaredoxin)"
"6949","ribonucleoside-diphosphate reductase (UDP) (glutaredoxin)"
"6950","ribonucleoside-triphosphate reductase (ATP) (flavodoxin)"
"6951","ribonucleoside-triphosphate reductase (GTP) (flavodoxin)"
"6952","ribonucleoside-triphosphate reductase (CTP) (flavodoxin)"
"6953","ribonucleoside-triphosphate reductase (UTP) (flavodoxin)"
"6954","Sulfate adenyltransferase"
"6955","D-sorbitol transport via PEP:Pyr PTS (periplasm)"
"6956","selenophosphate:L-seryl-tRNASec selenium transferase"
"6957","(L-seryl)adenylate synthase"
"6958","TRANS-RXN-71.cp"
"6959","RXN0-4083.cp"
"6960","TRANS-RXN-27.cp"
"6961","SO2 transport via diffusion (extracellular to periplasm)"
"6962","SO2 transport via diffusion (periplasm)"
"6963","ABC-24-RXN.cp"
"6964","SPERMACTRAN-RXN.c"
"6965","Spermidine acetyltransferase (N8)"
"6966","TRANS-RXN-121.cp"
"6967","succinate transport out via proton antiport (periplasm)"
"6968","fumarate reductase complex (i.e. FRD, involved in anaerobic respiration, repressed in aerobic respiration)"
"6969","TRANS-RXN-106.cp"
"6970","sucrose transport via PEP:Pyr  (periplasm)"
"6971","ABC-70-RXN.cp"
"6972","sulfoacetate transport via ABC system (periplasm)"
"6973","TRANS-RXN-127.cp"
"6974","ABC-64-RXN.cp"
"6975","tetradecenoyl-coa cis-trans isomerization"
"6976","dTDP-4-amino-4,6-dideoxy-D-glucose acetyltransferase"
"6977","thiol:disulfide reductase (DsbC)"
"6978","thiol:disulfide reductase (DsbG)"
"6979","NAD(P) transhydrogenase (periplasm)"
"6980","hydrogen peroxide reductase (thioredoxin)"
"6981","ABC-32-RXN.cp"
"6982","TRANS-RXN-108H.cp"
"6983","L-threonine transport via ABC system (periplasm)"
"6984","TRANS-RXN-244.cp"
"6985","TRANS-RXN-72.cp"
"6986","L-threonine  via sodium symport (periplasm)"
"6987","thymine transport out via proton antiport (periplasm)"
"6988","Trimethylamine N-oxide reductase (menaquinol 8)"
"6989","Trimethylamine N-oxide reductase (menaquinol 8) (periplasm)"
"6990","Trimethylamine N-oxide reductase (demethylmenaquinol 8)"
"6991","Trimethylamine N-oxide reductase (demethylmenaquinol 8) (periplasm)"
"6992","Trimethylamine N-oxide transport via diffusion (extracellular to periplasm)"
"6993","ATP:3'-dephospho-CoA 5-triphosphoribosyltransferase"
"6994","trehalose phosphotransferase system"
"6995","ABC-7-RXN.cp"
"6996","Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm)"
"6997","tungstate transport via ABC system (periplasm)"
"6998","phospho-L-tyrosine phosphatase (periplasmic)"
"6999","TRANS-RXN-77.cp"
"7000","UDP-N-acetyl-D-galactosamine pyrophosphohydrolase (periplasm)"
"7001","UDP-N-acetyl-D-glucosamine pyrophosphohydrolase (periplasm)"
"7002","Undecaprenyl diphosphate synthase"
"7003","undecaprenyl phosphate transport (cytoplasm to periplasm)"
"7004","UDPgalactose pyrophosphohydrolase"
"7005","UDP-glucuronate C-4'' decarboxylase"
"7006","UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase"
"7007","UDP-D-glucuronate pyrophosphohydrolase (periplasm)"
"7008","transport (cytoplasm to periplasm)"
"7009","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase"
"7010","UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate-D-alanine L,D-carboxypeptidase"
"7011","UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase"
"7012","undecaprenyl phosphate-L-Ara4FN formylase"
"7013","TRANS-RXN-132.cp"
"7014","Urea transport via diffusion (extracellular to periplasm)"
"7015","TRANS-RXN0-460.cp"
"7016","RXN-7610.c"
"7017","TRANS-RXN-108I.cp"
"7018","ABC-36-RXN.cp"
"7019","L-valine reversible transport via proton symport (periplasm)"
"7020","transport of xanthine"
"7021","TRANS-RXN-31.cp"
"7022","D-xylose transport via ABC system (periplasm)"
"7023","D-xylose transport in via proton symport (periplasm)"
"7024","L-xylulose transport in via proton symport (periplasm)"
"7025","Zn2+-exporting ATPase"
"7026","TRANS-RXN0-200.cp"
"7027","ABC-63-RXN.cp"
"7028","L-sorbitol dehydrogenase (L-sorbose-producing)"
"7029","glycogen synthase (UDPGlc)"
"7030","1,4-alpha-glucan branching enzyme"
"7031","methyisocitrate lyase, mitochondrial"
"7032","deoxyhypusine synthase, cytosolic/mitochondrial"
"7033","Succinic dehydrogenase"
"7034","fatty acid synthase (n-C8:0), lumped reaction"
"7035","fatty acyl-CoA synthase (n-C8:0CoA), lumped reaction"
"7036","fatty acyl-ACP synthase (n-C8:0ACP), mitochondrial, lumped reaction"
"7037","fatty acid synthase (n-C26:0)"
"7038","fatty acid synthase (n-C24:0), lumped reaction"
"7039","fatty-acyl-CoA synthase (n-C18:0CoA)"
"7040","fatty-acyl-ACP synthase (n-C18:0ACP), mitochondrial"
"7041","fatty acid synthase (n-C18:0)"
"7042","fatty-acyl-CoA synthase (n-C16:0CoA)"
"7043","fatty acid synthase (n-C16:0)"
"7044","fatty-acyl-ACP synthase (n-C14:1ACP), mitochondrial"
"7045","fatty-acyl-CoA synthase (n-C14:0CoA)"
"7046","fatty-acyl-ACP synthase (n-C14:0ACP), mitochondrial"
"7047","fatty acid synthase (n-C14:0)"
"7048","fatty-acyl-CoA synthase (n-C12:0CoA)"
"7049","fatty-acyl-ACP synthase (n-C12:0ACP), mitochondrial"
"7050","fatty acid synthase (n-C12:0)"
"7051","fatty acyl-CoA synthase (n-C10:0CoA)"
"7052","fatty-acyl-ACP synthase (n-C10:0ACP), mitochondrial"
"7053","fatty acid synthase (n-C10:0)"
"7054","octanoyl-CoA ligase"
"7055","fatty-acid--CoA ligase (n-C26:0), peroxisomal"
"7056","fatty-acid--CoA ligase (n-C24:0), peroxisomal"
"7057","fatty-acid--CoA ligase (octadecynoate)"
"7058","fatty-acid--CoA ligase (octadecenoate)"
"7059","acyl-coenzyme A ligase"
"7060","fatty-acid--CoA ligase (hexadecenoate), peroxisomal"
"7061","fatty-acid--CoA ligase (tetradecenoate)"
"7062","acyl-coenzyme A ligase"
"7063","RXN-13614.c"
"7064","R08163"
"7065","Oleoyl-CoA desaturase (n-C18:1CoA -> n-C18:2CoA)"
"7066","stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA)"
"7067","Palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA)"
"7068","Myristicoyl-CoA desaturase (n-C14:0CoA -> n-C14:1CoA)"
"7069","3-hydroxyacyl-CoA dehydrogenase (3-oxohexacosyl-CoA), peroxisomal"
"7070","fatty acid oxidation (octanoyl-CoA), peroxisomal"
"7071","fatty acid oxidation (tetradecansoyl-CoA), peroxisomal"
"7072","Fatty acid oxidation"
"7073","Fatty acid oxidation"
"7074","Fatty acid oxidation"
"7075","Fatty acid oxidation"
"7076","Fatty acid oxidation"
"7077","Fatty acid oxidation"
"7078","Fatty acid oxidation"
"7079","Fatty acid oxidation"
"7080","fatty acid oxidation"
"7081","3-hydroxyacyl-CoA dehydratase (3-hydroxyhexacosyl-CoA), peroxisomal"
"7082","acyl-CoA oxidase (hexacanoyl-CoA), peroxisomal"
"7083","acyl-CoA oxidase"
"7084","acyl-CoA oxidase"
"7085","acyl-CoA oxidase"
"7086","acyl-CoA oxidase"
"7087","acyl-CoA oxidase"
"7088","acetyl-CoA acyltransferase (tetracosanoyl-CoA), peroxisomal"
"7089","Aspartate oxidase"
"7090","UDP-N-acetylglucosamine pyrophosphorylase"
"7091","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial"
"7092","glycine-cleavage system (lipoamide) irreversible, mitochondrial"
"7093","glycine-cleavage complex (lipoamide), mitochondrial"
"7094","Glucokinase"
"7095","Glycolipid 2-alpha-mannosyltransferase"
"7096","Glycolipid 1,3-alpha-D-mannosyltransferase, Golgi apparatus"
"7097","Glycolipid 1,2-alpha-D-mannosyltransferase, Golgi apparatus"
"7098","Glycolipid 1,2-alpha-D-mannosyltransferase, Golgi apparatus"
"7099","Dolichyl-phosphate D-mannosyltransferase"
"7100","nucleoside triphosphate phosphohydrolase"
"7101","NDPase"
"7102","alpha-Aminopropiononitrile aminohydrolase"
"7103","g-glutamyltransferase"
"7104","succinate dehydrogenase (ubiquinone-6), mitochondrial"
"7105","Complex I dehydrogenase"
"7106","NADH dehydrogenase, cytosolic/mitochondrial"
"7107","formate  dehydrogenase, cytosolic/mitochondrial"
"7108","ubiquinol-6 cytochrome c reductase"
"7109","Cytochrome c oxidase subunit 1"
"7110","ATP synthase, vacuole"
"7111","ATP synthase subunit alpha, mitochondrial"
"7112","ATP synthase, Golgi Apparatus"
"7113","acyl carrier protein synthase, mitochondrial"
"7114","3',5'-cyclic-nucleotide phosphodiesterase 2"
"7115","3',5'-cyclic-nucleotide phosphodiesterase 2"
"7116","3',5'-cyclic-nucleotide phosphodiesterase 2"
"7117","Guanylate kinase"
"7118","dihydoorotic acid (ubiquinone-6), irreversible"
"7119","5',5'''-P-1,P-4-tetraphosphate phosphorylase"
"7120","ATP adenylyltransferase"
"7121","pyridoxal oxidase"
"7122","NAD-linked formaldehyde dehydrogenase"
"7123","2-Octaprenylphenol hydroxylase"
"7124","Octaprenyl-hydroxybenzoate decarboxylase"
"7125","2-octaprenyl-6-methoxyphenol hydroxylase, mitochondrial"
"7126","2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase, mitochodnrial"
"7127","2-Octaprenyl-6-methoxy-benzoquinol methylase, mitochodnrial"
"7128","2-octaprenyl-6-hydroxyphenol methylase, nuclear"
"7129","3-Dimethylubiquinonol 3-methyltransferase, mitochondrial"
"7130","Sphingoid long chain base kinase 4"
"7131","Sphingosine-1-phosphate phosphatase 1"
"7132","phytosphingosine phosphate lyase"
"7133","mannose-(inositol-P)2-ceramide synthase (ceramide-3, 26C), yeast-specific"
"7134","Ceramide-3 synthase (26C)"
"7135","Ceramide-3 synthase (24C)"
"7136","alkaline ceramidase (ceramide-2), endoplasmic reticulum"
"7137","alkaline ceramidase (ceramide-2), endoplasmic reticulum"
"7138","Ceramide-2' synthase (26C)"
"7139","Ceramide-2' synthase (24C)"
"7140","alkaline ceramidase (ceramide-1), endoplasmic reticulum"
"7141","alkaline ceramidase (ceramide-1), endoplasmic reticulum"
"7142","Ceramide-1 hydroxylase (26C)"
"7143","Ceramide-1 hydroxylase (24C)"
"7144","Mevalonate kinase"
"7145","Mevalonate kinase"
"7146","Mevalonate kinase"
"7147","cytochrome P450 lanosterol 14-alpha-demethylase (NADP)"
"7148","cholestenol delta-isomerase, lumped reaction"
"7149","C-4 sterol methyl oxidase (4-methylzymosterol)"
"7150","C-4 sterol methyl oxidase (4,4-dimethylzymosterol)"
"7151","3-keto-steroid reductase"
"7152","C-3 sterol dehydrogenase (zymosterol)"
"7153","C-3 sterol dehydrogenase (4-methylzymosterol)"
"7154","C-14 sterol reductase"
"7155","thiamin diphosphatase, extracellular"
"7156","L-aminoadipate-semialdehyde dehydrogenase"
"7157","L-aminoadipate-semialdehyde dehydrogenase"
"7158","squalene endoplamic reticular transport"
"7159","Squalene-2,3-epoxide endoplamic reticular transport"
"7160","O2  transport, endoplasmic reticulum"
"7161","H2O endoplasmic reticulum transport"
"7162","Ergosta-5,6,22,24,(28)-tetraen-3beta-ol endoplamic reticular transport"
"7163","ergosterol endoplasmic reticular transport"
"7164","dolichol phosphate endoplasmic reticular transport via proton symport"
"7165","ATP-dependent permease AUS1"
"7166","Urea active transporter"
"7167","TRANS-RXNAVI-26524.ce.brachyexp.TREHALOSE_TREHALOSE"
"7168","Transport of thymine, extracellular"
"7169","Thiamine transporter"
"7170","TRANS-RXNAVI-26524.ce.brachyexp.SUCROSE_SUCROSE"
"7171","Transport of spermine, extracellular"
"7172","Transport of spermidine, extracellular"
"7173","TRANS-RXNAVI-26524.ce.brachyexp.CPD-10330_CPD-10330"
"7174","Peptide transporter PTR2"
"7175","Transport of adenosine 3',5'-bisphosphate, extracellular"
"7176","Octadecynoate (n-C18:2) transport in via uniport"
"7177","Octadecenoate (n-C18:1) transport in via uniport"
"7178","Transport of nicotinamide mononucleotide, extracellular"
"7179","S-methylmethionine permease 1"
"7180","TRANS-RXNBWI-115637.ce.maizeexp.MET_MET"
"7181","TRANS-RXNAVI-26524.ce.brachyexp.CPD-3609_CPD-3609"
"7182","Lysine transporter"
"7183","hexadecenoate (n-C16:1) transport in via uniport"
"7184","TRANS-RXNBWI-115637.ce.maizeexp.GLN_GLN"
"7185","RXN0-1683.ce.maizeexp.GLYCOLALDEHYDE_GLYCOLALDEHYDE"
"7186","D-fructose transport in via proton symport"
"7187","Transport of ethanol, extracellular"
"7188","ATP-dependent permease AUS1"
"7189","Transport of deoxyuridine, extracellular"
"7190","TRANS-RXNAVI-26378.ce.brachyexp.TTP_TTP"
"7191","Transport of deoxyinosine, extracellular"
"7192","Transport of 7,8-diaminononanoate, extracellular"
"7193","TRANS-RXNBWI-115637.ce.maizeexp.CYS_CYS"
"7194","Choline transport protein"
"7195","Biotin uptake"
"7196","H+-exporting ATPase"
"7197","S-adenosylmethionine permease SAM3"
"7198","Allantoate permease"
"7199","a-ketoglutarate/malate translocator, extracellular"
"7200","Transport of acetaldehyde, extracellular"
"7201","Transport of 8-amino-7-oxononanoate, extracellular"
"7202","GABA-specific permease"
"7203","phosphatidylserine Golgi transport, yeast-specific"
"7204","phosphatidylethanolamine Golgi transport, yeast-specific"
"7205","GDP Golgi transport via proton anitport"
"7206","CO2 Golgi transport"
"7207","Valine reversible mitochondrial transport via proton symport"
"7208","tyrosine mitochondrial transport via proton symport"
"7209","threonine mitochondrial transport via proton symport"
"7210","Transport of tetrahydrofolate, mitochondrial"
"7211","Succinate/fumarate mitochondrial transporter"
"7212","serine mitochondrial transport via proton symport"
"7213","riboflavin transport (Mitochondrial membrane)"
"7214","Transport of pyridine-2,3-dicarboxylate, mitochondrial"
"7215","Transport of pyruvate, mitochondrial"
"7216","phosphatidylserine mitochondrial  transport, yeast-specific"
"7217","Transport of 5-phospho-alpha-D-ribose 1-diphosphate, mitochondrial"
"7218","protoporphyrinogen IX mitochondrial transport"
"7219","Mitochondrial phosphate carrier protein"
"7220","Phenylalanine mitochondrial transport via proton symport"
"7221","phosphatidylethanolamine mitochondrial transport, yeast-specific"
"7222","Adenosine 3',5'-bisphosphate mitochondrial transport"
"7223","pantothenate mitochondrial transport"
"7224","Transport of pantetheine 4'-phosphate, mitochondrial"
"7225","Mitochondrial 2-oxodicarboxylate carrier 1"
"7226","Mitochondrial ornithine carrier protein"
"7227","all-trans-Octaprenyl diphosphate"
"7228","Mitochondrial oxaloacetate transport protein"
"7229","Transport of O2, mitochondrial"
"7230","NMN mitochondrial transport via proton symport"
"7231","Transport of 5,10-methylenetetrahydrofolate, mitochondrial"
"7232","methionine mitochondrial transport via proton symport"
"7233","Lysine transporter"
"7234","Transport of (S)-3-hydroxy-3-methylglutaryl-CoA, mitochondrial"
"7235","histidine mitochondrial transport via proton symport"
"7236","TRANS-RXNBWI-115401.cm.maizeexp.OH_OH"
"7237","guanosine mitochondrial transport via proton symport"
"7238","glycine mitochondrial transport via proton symport"
"7239","Mitochondrial aspartate-glutamate transporter AGC1"
"7240","glycoaldehyde mitochondrial transport"
"7241","Fumarate reductase"
"7242","Mitochondrial FAD carrier protein FLX1"
"7243","fatty-acyl-ACP mitochondrial transport"
"7244","fatty-acyl-ACP mitochondrial transport"
"7245","Acyl-[acyl-carrier-protein] transporter, mitochondrial"
"7246","fatty-acyl-ACP mitochondrial transport"
"7247","fatty-acyl-ACP mitochondrial transport"
"7248","fatty-acyl-ACP mitochondrial transport"
"7249","Acyl-[acyl-carrier-protein] transporter, mitochondrial"
"7250","Acyl-[acyl-carrier-protein] transporter, mitochondrial"
"7251","Transport of ethanol, mitochondrial"
"7252","Mitochondrial dicarboxylate transporter"
"7253","dhnpt mitochondrial transport"
"7254","Transport of dihydrofolate, mitochondrial"
"7255","D-lactate transport, mitochondrial"
"7256","Transport of L-carnitine and O-acyl-L-carnitine"
"7257","Transport of CO2, mitochondrial"
"7258","Tricarboxylate transport protein"
"7259","Tricarboxylate transport protein"
"7260","Tricarboxylate transport protein"
"7261","Mitochondrial aspartate-glutamate transporter AGC1"
"7262","asparagine mitochondrial transport via proton transport"
"7263","Arginine symporter"
"7264","Transport of S-adenosyl-L-homocysteine, mitochondrial"
"7265","3-Octaprenyl-4-hydroxybenzoate mitochondrial transport"
"7266","Transport of 3-methyl-2-oxopentanoate, mitochondrial"
"7267","Transport of (R)-2-oxoisovalerate, mitochondrial"
"7268","3-Carboxy-4-methyl-2-oxopentanoate transport, diffusion, mitochondrial"
"7269","Transport of 2-isopropylmalate, mitochondrial"
"7270","3-(4-hydroxyphenyl)pyruvate mitochondrial transport via proton symport"
"7271","Transport of 2-oxoadipate, mitochondrial"
"7272","2-Octaprenyl-6-methoxyprenol mitochondrial transport"
"7273","2-Dehydropantoate mitochondrial transport"
"7274","phosphatidyl-1D-myo-insoitol nuclear transport, yeast-specific"
"7275","phosphate nuclear transport via proton symport"
"7276","H2O transport, nuclear"
"7277","glutamate nuclear transport via proton symport"
"7278","glutamine nuclear transport via proton symport"
"7279","(S)-Dihydrooroate nuclear transport"
"7280","dGDP nuclear transport"
"7281","dCDP nuclear transport"
"7282","DADP nuclear transport"
"7283","CO2 nuclear transport via diffusion"
"7284","CDP nuclear transport"
"7285","N-carbomoyl-L-aspartate transport, diffusion"
"7286","aspartate nuclear transport via proton symport"
"7287","2-oxoglutarate nuclear transport via proton symport"
"7288","S-Adenosylhomocysteine transport, nucleus"
"7289","2-Octaprenyl-6-methoxyprenol nuclear transport"
"7290","2-Octaprenyl-6-hydroxyphenol nuclear transport"
"7291","tyrosine peroxisomal transport via proton symport"
"7292","pyruvate peroxisomal transport via proton symport"
"7293","phosphate peroxisomal transport via proton symport"
"7294","NMN peroxisomal transport via proton symport"
"7295","malate/oxaloacetate shuttle"
"7296","Homocysteine peroxisomal transport via proton symport"
